simTime,simDelta,xPos,yPos,zPos,speed,heading,steering,gas,brake,state1,state2,state3,state4,state5,state6,eulerX,eulerY,eulerZ,rpm,gear,leftBlinker,rightBlinker
22.94837,0.016666,-78.59334,104.9435,-0.5030864,27.51219,0.2284467,2.7,0.2705907,0,10,0,0,0,0,8.1,-0.05143923,-0.1984975,0.2284467,1208.332,3,1,1
22.96503,0.016666,-78.38839,104.9444,-0.5030934,27.50686,0.2369777,2.34,0.2705907,0,10,0,0,0,0,8.1,-0.05098303,-0.1982362,0.2369777,1208.101,3,1,1
22.98169,0.016666,-78.18348,104.9454,-0.5030992,27.50154,0.2453452,1.98,0.2705907,0,10,0,0,0,0,8.1,-0.05028656,-0.1980593,0.2453452,1207.985,3,1,1
22.99835,0.016666,-77.97861,104.9463,-0.5031036,27.49622,0.2535347,1.656,0.2705907,0,10,0,0,0,0,8.1,-0.04931915,-0.1979647,0.2535347,1207.599,3,1,1
23.01501,0.016666,-77.77378,104.9473,-0.5031067,27.49089,0.2615282,1.368,0.2705907,0,10,0,0,0,0,8.1,-0.04805829,-0.1979485,0.2615282,1207.458,3,1,1
23.03167,0.016666,-77.56899,104.9483,-0.5031082,27.48559,0.2693048,1.116,0.2705907,0,10,0,0,0,0,8.1,-0.04649354,-0.1980044,0.2693048,1206.957,3,1,1
23.04833,0.016666,-77.36424,104.9494,-0.5031083,27.48028,0.2768417,0.864,0.2705907,0,10,0,0,0,0,8.1,-0.0446269,-0.198128,0.2768417,1206.781,3,1,1
23.06499,0.016666,-77.15953,104.9504,-0.5031068,27.47495,0.2841147,0.684,0.2705907,0,10,0,0,0,0,8.1,-0.04247282,-0.1983151,0.2841147,1206.654,3,1,1
23.08165,0.016666,-76.95486,104.9515,-0.5031039,27.46965,0.2911,0.576,0.2705907,0,10,0,0,0,0,8.1,-0.04005934,-0.1985574,0.2911,1206.222,3,1,1
23.09831,0.016666,-76.75023,104.9526,-0.5030994,27.46434,0.2977749,0.504,0.2705907,0,10,0,0,0,0,8.1,-0.03742627,-0.1988489,0.2977749,1206.117,3,1,1
23.11497,0.016666,-76.54564,104.9537,-0.5030936,27.45902,0.3041185,0.432,0.2705907,0,10,0,0,0,0,8.1,-0.03462317,-0.1991837,0.3041185,1205.958,3,1,1
23.13163,0.016666,-76.34109,104.9548,-0.5030865,27.45371,0.3101131,0.432,0.2705907,0,10,0,0,0,0,8.1,-0.03170802,-0.199554,0.3101131,1205.726,3,1,1
23.14829,0.016666,-76.13657,104.956,-0.5030782,27.44841,0.3157454,0.432,0.2705907,0,10,0,0,0,0,8.1,-0.02874468,-0.1999514,0.3157454,1205.677,3,1,1
23.16495,0.016666,-75.9321,104.9571,-0.5030689,27.44309,0.3210063,0.504,0.2705907,0,10,0,0,0,0,8.1,-0.02579936,-0.2003694,0.3210063,1205.51,3,1,1
23.18161,0.016666,-75.72767,104.9583,-0.5030588,27.4378,0.325892,0.612,0.2705907,0,10,0,0,0,0,8.1,-0.02293776,-0.2008015,0.325892,1205.007,3,1,1
23.19827,0.016666,-75.52327,104.9595,-0.503048,27.43249,0.3304044,0.684,0.2705907,0,10,0,0,0,0,8.1,-0.02022363,-0.201241,0.3304044,1205.053,3,1,1
23.21493,0.016666,-75.31892,104.9607,-0.5030369,27.42718,0.3345507,0.792,0.2705907,0,10,0,0,0,0,8.1,-0.01771439,-0.2016818,0.3345507,1204.75,3,1,1
23.23159,0.016666,-75.11461,104.9619,-0.5030255,27.42189,0.3383435,0.864,0.2705907,0,10,0,0,0,0,8.75,-0.01545893,-0.2021175,0.3383435,1204.189,3,1,1
23.24825,0.016666,-74.91033,104.9632,-0.5030142,27.41658,0.3418004,0.9359999,0.2705907,0,10,0,0,0,0,8.75,-0.01349615,-0.2025429,0.3418004,1204.338,3,1,1
23.26491,0.016666,-74.70609,104.9644,-0.5030031,27.41128,0.3449435,1.008,0.2705907,0,10,0,0,0,0,8.75,-0.01185291,-0.2029522,0.3449435,1204.186,3,1,1
23.28157,0.016666,-74.5019,104.9656,-0.5029926,27.40599,0.3477983,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.01054346,-0.2033406,0.3477983,1203.964,3,1,1
23.29823,0.016666,-74.29774,104.9669,-0.5029827,27.40069,0.3503932,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.009569756,-0.2037071,0.3503932,1203.686,3,1,1
23.31489,0.016666,-74.09363,104.9681,-0.5029737,27.39537,0.3527583,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.008922033,-0.2040474,0.3527583,1203.456,3,1,1
23.33155,0.016666,-73.88955,104.9694,-0.5029657,27.39008,0.3549249,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.008577472,-0.2043578,0.3549249,1203.089,3,1,1
23.34821,0.016666,-73.68552,104.9707,-0.5029588,27.38478,0.3569233,1.008,0.2705907,0,10,0,0,0,0,8.75,-0.008500915,-0.2046368,0.3569233,1202.721,3,1,1
23.36487,0.016666,-73.48151,104.972,-0.5029531,27.37948,0.3587833,0.9359999,0.2705907,0,10,0,0,0,0,8.75,-0.008645688,-0.2048821,0.3587833,1202.604,3,1,1
23.38153,0.016666,-73.27756,104.9733,-0.5029486,27.37419,0.3605322,0.828,0.2705907,0,10,0,0,0,0,8.75,-0.00895889,-0.205089,0.3605322,1202.028,3,1,1
23.39819,0.016666,-73.07364,104.9746,-0.5029453,27.36891,0.3621948,0.756,0.2705907,0,10,0,0,0,0,8.75,-0.009383705,-0.2052542,0.3621948,1201.832,3,1,1
23.41485,0.016666,-72.86976,104.9759,-0.5029433,27.3636,0.3637921,0.648,0.2705907,0,10,0,0,0,0,8.75,-0.009859478,-0.2053779,0.3637921,1201.978,3,1,1
23.43151,0.016666,-72.66592,104.9772,-0.5029426,27.35831,0.3653415,0.576,0.2705907,0,10,0,0,0,0,8.75,-0.01032639,-0.2054583,0.3653415,1201.474,3,1,1
23.44817,0.016666,-11.28567,105.1161,-0.5026708,22.58963,0.8240979,-0.792,0.3379801,45.74149,11,0,0,0,0,8.75,-0.0142391,-1.093413,0.8240979,975.174,3,1,1
23.46483,0.016666,-11.11774,105.1185,-0.5028217,22.4872,0.827103,-0.8999999,0.3379801,45.74149,11,0,0,0,0,8.75,-0.01270442,-1.09037,0.827103,971.1346,3,1,1
23.48149,0.016666,-10.95057,105.1209,-0.5029787,22.38492,0.829807,-1.044,0.3379801,45.74149,11,0,0,0,0,8.75,-0.01125204,-1.086255,0.829807,966.532,3,1,1
23.49815,0.016666,-10.78417,105.1233,-0.5031388,22.28101,0.8322164,-1.188,0.3379801,51.16744,11,0,0,0,0,8.75,-0.009889336,-1.081261,0.8322164,962.1628,3,1,1
23.51481,0.016666,-10.61857,105.1257,-0.5033023,22.16982,0.8343391,-1.368,0.3379801,51.16744,11,0,0,0,0,8.75,-0.008619158,-1.076386,0.8343391,956.7661,3,1,1
23.53147,0.016666,-10.4538,105.1281,-0.5034673,22.05814,0.8361837,-1.584,0.3379801,51.16744,11,0,0,0,0,8.75,-0.007439258,-1.072045,0.8361837,951.2108,3,1,1
23.54813,0.016666,-10.28987,105.1305,-0.5036313,21.94652,0.8377599,-1.836,0.3379801,51.16744,11,0,0,0,0,8.75,-0.006341347,-1.068263,0.8377599,945.9745,3,1,1
23.56479,0.016666,-10.12676,105.1329,-0.5037926,21.83497,0.8390766,-2.124,0.3379801,51.16744,11,0,0,0,0,8.75,-0.005312301,-1.065025,0.8390766,941.2602,3,1,1
23.58145,0.016666,-9.964493,105.1353,-0.5039489,21.72346,0.8401429,-2.448,0.3379801,51.16744,11,0,0,0,0,8.75,-0.004335382,-1.062323,0.8401429,937.1121,3,1,1
23.59811,0.016666,-9.803054,105.1376,-0.5040975,21.61046,0.8409663,-2.808,0.3379801,56.02816,11,0,0,0,0,8.75,-0.003391079,-1.060224,0.8409663,933.4891,3,1,1
23.61477,0.016666,-9.642485,105.14,-0.5042385,21.49074,0.8415539,-3.204,0.3379801,56.02816,11,0,0,0,0,8.75,-0.002458853,-1.059514,0.8415539,930.2608,3,1,1
23.63143,0.016666,-9.482811,105.1423,-0.5043708,21.37046,0.8419106,-3.636,0.3379801,56.02816,11,0,0,0,0,8.75,-0.001515878,-1.060446,0.8419106,927.3336,3,1,1
23.64809,0.016666,-9.324034,105.1447,-0.5044928,21.25021,0.8420391,-4.104,0.3379801,56.02816,11,0,0,0,0,8.75,-0.000537899,-1.062897,0.8420391,924.6513,3,1,1
23.66475,0.016666,-9.166152,105.147,-0.5046036,21.13002,0.8419394,-4.572,0.3379801,56.02816,11,0,0,0,0,8.75,0.00049897,-1.066698,0.8419394,922.1563,3,1,1
23.68141,0.016666,-9.009166,105.1492,-0.5047019,21.00988,0.8416088,-5.004,0.3379801,56.02816,11,0,0,0,0,8.75,0.001617304,-1.071677,0.8416088,919.7949,3,1,1
23.69807,0.016666,-8.853075,105.1515,-0.504786,20.88937,0.8410413,-5.436,0.3379801,57.83681,11,0,0,0,0,8.75,0.002844874,-1.077693,0.8410413,917.5201,3,1,1
23.71473,0.016666,-8.697891,105.1538,-0.5048556,20.76628,0.840228,-5.76,0.3379801,57.83681,11,0,0,0,0,8.75,0.004217288,-1.084873,0.840228,915.2711,3,1,1
23.73139,0.016666,-8.543627,105.156,-0.5049103,20.64299,0.8391574,-6.12,0.3379801,57.83681,11,0,0,0,0,8.75,0.005749493,-1.093184,0.8391574,913.0116,3,1,1
23.74805,0.016666,-8.39028,105.1582,-0.5049491,20.51974,0.8378147,-6.444,0.3379801,57.83681,11,0,0,0,0,8.75,0.007451008,-1.102444,0.8378147,910.7313,3,1,1
23.76471,0.016666,-8.23785,105.1604,-0.5049717,20.39658,0.8361837,-6.732,0.3379801,57.83681,11,0,0,0,0,8.75,0.009325282,-1.112453,0.8361837,908.4206,3,1,1
23.78137,0.016666,-8.086338,105.1626,-0.5049779,20.27348,0.8342463,-7.02,0.3379801,57.83681,11,0,0,0,0,8.75,0.01136489,-1.123013,0.8342463,906.0712,3,1,1
23.79803,0.016666,-7.935743,105.1647,-0.5049678,20.15009,0.8319839,-7.308,0.3379801,59.30635,11,0,0,0,0,8.75,0.01355186,-1.13395,0.8319839,903.6759,3,1,1
23.81469,0.016666,-7.786075,105.1668,-0.5049428,20.02462,0.829379,-7.524,0.3379801,59.30635,11,0,0,0,0,8.75,0.0158581,-1.145312,0.829379,901.2058,3,1,1
23.83135,0.016666,-7.637342,105.1689,-0.5049039,19.899,0.8264149,-7.74,0.3379801,59.30635,11,0,0,0,0,8.75,0.01825089,-1.157018,0.8264149,898.6517,3,1,1
23.84801,0.016666,-7.489545,105.171,-0.5048522,19.77344,0.8230755,-7.884,0.3379801,59.30635,11,0,0,0,0,8.75,0.02069338,-1.168879,0.8230755,896.0226,3,1,1
23.86467,0.016666,-7.342682,105.173,-0.5047892,19.64795,0.8193476,-7.956,0.3379801,59.30635,11,0,0,0,0,8.75,0.02314428,-1.180701,0.8193476,893.3119,3,1,1
23.88133,0.016666,-7.196754,105.175,-0.5047163,19.52253,0.8152198,-7.992,0.3379801,59.30635,11,0,0,0,0,8.75,0.02556005,-1.192301,0.8152198,890.513,3,1,1
23.89799,0.016666,-7.051759,105.177,-0.5046352,19.39621,0.8106842,-7.956,0.2705907,63.48886,11,0,0,0,0,8.75,0.02789731,-1.203547,0.8106842,887.2664,3,1,1
23.91465,0.016666,-6.90773,105.1789,-0.5045496,19.26384,0.8057401,-7.884,0.2705907,63.48886,11,0,0,0,0,8.75,0.03010539,-1.214935,0.8057401,883.1036,3,1,1
23.93131,0.016666,-75.11461,104.9619,-0.5030255,27.42189,0.3383435,0.864,0.2705907,0,10,0,0,0,0,8.75,-0.01545893,-0.2021175,0.3383435,1204.189,3,1,1
23.94797,0.016666,-74.91033,104.9632,-0.5030142,27.41658,0.3418004,0.9359999,0.2705907,0,10,0,0,0,0,8.75,-0.01349615,-0.2025429,0.3418004,1204.338,3,1,1
23.96463,0.016666,-74.70609,104.9644,-0.5030031,27.41128,0.3449435,1.008,0.2705907,0,10,0,0,0,0,8.75,-0.01185291,-0.2029522,0.3449435,1204.186,3,1,1
23.98129,0.016666,-74.5019,104.9656,-0.5029926,27.40599,0.3477983,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.01054346,-0.2033406,0.3477983,1203.964,3,1,1
23.99795,0.016666,-74.29774,104.9669,-0.5029827,27.40069,0.3503932,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.009569756,-0.2037071,0.3503932,1203.686,3,1,1
24.01461,0.016666,-74.09363,104.9681,-0.5029737,27.39537,0.3527583,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.008922033,-0.2040474,0.3527583,1203.456,3,1,1
24.03127,0.016666,-73.88955,104.9694,-0.5029657,27.39008,0.3549249,1.044,0.2705907,0,10,0,0,0,0,8.75,-0.008577472,-0.2043578,0.3549249,1203.089,3,1,1
24.04793,0.016666,-73.68552,104.9707,-0.5029588,27.38478,0.3569233,1.008,0.2705907,0,10,0,0,0,0,8.75,-0.008500915,-0.2046368,0.3569233,1202.721,3,1,1
24.06459,0.016666,-73.48151,104.972,-0.5029531,27.37948,0.3587833,0.9359999,0.2705907,0,10,0,0,0,0,8.75,-0.008645688,-0.2048821,0.3587833,1202.604,3,1,1
24.08125,0.016666,-73.27756,104.9733,-0.5029486,27.37419,0.3605322,0.828,0.2705907,0,10,0,0,0,0,8.75,-0.00895889,-0.205089,0.3605322,1202.028,3,1,1
24.09791,0.016666,-73.07364,104.9746,-0.5029453,27.36891,0.3621948,0.756,0.2705907,0,10,0,0,0,0,8.75,-0.009383705,-0.2052542,0.3621948,1201.832,3,1,1
24.11457,0.016666,-72.86976,104.9759,-0.5029433,27.3636,0.3637921,0.648,0.2705907,0,10,0,0,0,0,8.75,-0.009859478,-0.2053779,0.3637921,1201.978,3,1,1
24.13123,0.016666,-72.66592,104.9772,-0.5029426,27.35831,0.3653415,0.576,0.2705907,0,10,0,0,0,0,8.75,-0.01032639,-0.2054583,0.3653415,1201.474,3,1,1
24.14789,0.016666,-11.28567,105.1161,-0.5026708,22.58963,0.8240979,-0.792,0.3379801,45.74149,11,0,0,0,0,8.75,-0.0142391,-1.093413,0.8240979,975.174,3,1,1
24.16455,0.016666,-11.11774,105.1185,-0.5028217,22.4872,0.827103,-0.8999999,0.3379801,45.74149,11,0,0,0,0,8.75,-0.01270442,-1.09037,0.827103,971.1346,3,1,1
24.18121,0.016666,-10.95057,105.1209,-0.5029787,22.38492,0.829807,-1.044,0.3379801,45.74149,11,0,0,0,0,8.75,-0.01125204,-1.086255,0.829807,966.532,3,1,1
24.19787,0.016666,-10.78417,105.1233,-0.5031388,22.28101,0.8322164,-1.188,0.3379801,51.16744,11,0,0,0,0,8.75,-0.009889336,-1.081261,0.8322164,962.1628,3,1,1
24.21453,0.016666,-10.61857,105.1257,-0.5033023,22.16982,0.8343391,-1.368,0.3379801,51.16744,11,0,0,0,0,8.75,-0.008619158,-1.076386,0.8343391,956.7661,3,1,1
24.23119,0.016666,-10.4538,105.1281,-0.5034673,22.05814,0.8361837,-1.584,0.3379801,51.16744,11,0,0,0,0,8.75,-0.007439258,-1.072045,0.8361837,951.2108,3,1,1
24.24785,0.016666,-10.28987,105.1305,-0.5036313,21.94652,0.8377599,-1.836,0.3379801,51.16744,11,0,0,0,0,8.75,-0.006341347,-1.068263,0.8377599,945.9745,3,1,1
24.26451,0.016666,-10.12676,105.1329,-0.5037926,21.83497,0.8390766,-2.124,0.3379801,51.16744,11,0,0,0,0,8.75,-0.005312301,-1.065025,0.8390766,941.2602,3,1,1
24.28117,0.016666,-9.964493,105.1353,-0.5039489,21.72346,0.8401429,-2.448,0.3379801,51.16744,11,0,0,0,0,8.75,-0.004335382,-1.062323,0.8401429,937.1121,3,1,1
24.29783,0.016666,-9.803054,105.1376,-0.5040975,21.61046,0.8409663,-2.808,0.3379801,56.02816,11,0,0,0,0,8.75,-0.003391079,-1.060224,0.8409663,933.4891,3,1,1
24.31449,0.016666,-9.642485,105.14,-0.5042385,21.49074,0.8415539,-3.204,0.3379801,56.02816,11,0,0,0,0,8.75,-0.002458853,-1.059514,0.8415539,930.2608,3,1,1
24.33115,0.016666,-9.482811,105.1423,-0.5043708,21.37046,0.8419106,-3.636,0.3379801,56.02816,11,0,0,0,0,8.75,-0.001515878,-1.060446,0.8419106,927.3336,3,1,1
24.34781,0.016666,-9.324034,105.1447,-0.5044928,21.25021,0.8420391,-4.104,0.3379801,56.02816,11,0,0,0,0,8.75,-0.000537899,-1.062897,0.8420391,924.6513,3,1,1
24.36447,0.016666,-9.166152,105.147,-0.5046036,21.13002,0.8419394,-4.572,0.3379801,56.02816,11,0,0,0,0,8.75,0.00049897,-1.066698,0.8419394,922.1563,3,1,1
24.38113,0.016666,-9.009166,105.1492,-0.5047019,21.00988,0.8416088,-5.004,0.3379801,56.02816,11,0,0,0,0,8.75,0.001617304,-1.071677,0.8416088,919.7949,3,1,1
24.39779,0.016666,-8.853075,105.1515,-0.504786,20.88937,0.8410413,-5.436,0.3379801,57.83681,11,0,0,0,0,8.75,0.002844874,-1.077693,0.8410413,917.5201,3,1,1
24.41445,0.016666,-8.697891,105.1538,-0.5048556,20.76628,0.840228,-5.76,0.3379801,57.83681,11,0,0,0,0,8.75,0.004217288,-1.084873,0.840228,915.2711,3,1,1
24.43111,0.016666,-8.543627,105.156,-0.5049103,20.64299,0.8391574,-6.12,0.3379801,57.83681,11,0,0,0,0,8.75,0.005749493,-1.093184,0.8391574,913.0116,3,1,1
24.44777,0.016666,-8.39028,105.1582,-0.5049491,20.51974,0.8378147,-6.444,0.3379801,57.83681,11,0,0,0,0,8.75,0.007451008,-1.102444,0.8378147,910.7313,3,1,1
24.46443,0.016666,-8.23785,105.1604,-0.5049717,20.39658,0.8361837,-6.732,0.3379801,57.83681,11,0,0,0,0,8.75,0.009325282,-1.112453,0.8361837,908.4206,3,1,1
24.48109,0.016666,-8.086338,105.1626,-0.5049779,20.27348,0.8342463,-7.02,0.3379801,57.83681,11,0,0,0,0,8.75,0.01136489,-1.123013,0.8342463,906.0712,3,1,1
24.49775,0.016666,-7.935743,105.1647,-0.5049678,20.15009,0.8319839,-7.308,0.3379801,59.30635,11,0,0,0,0,8.75,0.01355186,-1.13395,0.8319839,903.6759,3,1,1
24.51441,0.016666,-7.786075,105.1668,-0.5049428,20.02462,0.829379,-7.524,0.3379801,59.30635,11,0,0,0,0,8.75,0.0158581,-1.145312,0.829379,901.2058,3,1,1
24.53107,0.016666,-7.637342,105.1689,-0.5049039,19.899,0.8264149,-7.74,0.3379801,59.30635,11,0,0,0,0,8.75,0.01825089,-1.157018,0.8264149,898.6517,3,1,1
24.54773,0.016666,-7.489545,105.171,-0.5048522,19.77344,0.8230755,-7.884,0.3379801,59.30635,11,0,0,0,0,8.75,0.02069338,-1.168879,0.8230755,896.0226,3,1,1
24.56439,0.016666,-7.342682,105.173,-0.5047892,19.64795,0.8193476,-7.956,0.3379801,59.30635,11,0,0,0,0,8.75,0.02314428,-1.180701,0.8193476,893.3119,3,1,1
24.58105,0.016666,-7.196754,105.175,-0.5047163,19.52253,0.8152198,-7.992,0.3379801,59.30635,11,0,0,0,0,8.75,0.02556005,-1.192301,0.8152198,890.513,3,1,1
24.59771,0.016666,-7.051759,105.177,-0.5046352,19.39621,0.8106842,-7.956,0.2705907,63.48886,11,0,0,0,0,8.75,0.02789731,-1.203547,0.8106842,887.2664,3,1,1
24.61437,0.016666,-6.764688,105.1808,-0.5044626,19.131,0.8003873,-7.776,0.2705907,63.48886,11,0,0,0,0,9.5,0.03214486,-1.226593,0.8003873,879.0337,3,1,1
24.63103,0.016666,-6.622636,105.1827,-0.5043755,18.9982,0.7946278,-7.596,0.2705907,63.48886,11,0,0,0,0,9.5,0.03398748,-1.238335,0.7946278,875.1172,3,1,1
24.64769,0.016666,-6.481572,105.1846,-0.5042899,18.86551,0.7884679,-7.38,0.2705907,63.48886,11,0,0,0,0,9.5,0.03561068,-1.24995,0.7884679,871.3513,3,1,1
24.66435,0.016666,-6.341495,105.1864,-0.5042074,18.73289,0.7819183,-7.199999,0.2705907,63.48886,11,0,0,0,0,9.5,0.0369973,-1.261239,0.7819183,867.6971,3,1,1
24.68101,0.016666,-6.202405,105.1881,-0.5041289,18.59965,0.774994,-6.947999,0.3379801,66.31487,11,0,0,0,0,9.5,0.0381351,-1.272058,0.774994,864.4534,3,1,1
24.69767,0.016666,-6.064324,105.1899,-0.5040572,18.46234,0.7677179,-6.696,0.3379801,66.31487,11,0,0,0,0,9.5,0.03900874,-1.282694,0.7677179,861.8458,3,1,1
24.71433,0.016666,-5.927267,105.1916,-0.5039939,18.3248,0.7601144,-6.516,0.3379801,66.31487,11,0,0,0,0,9.5,0.03961355,-1.293189,0.7601144,858.7905,3,1,1
24.73099,0.016666,-5.791233,105.1932,-0.5039399,18.18739,0.7522106,-6.372,0.3379801,66.31487,11,0,0,0,0,9.5,0.039954,-1.303372,0.7522106,855.3127,3,1,1
24.74765,0.016666,-5.656221,105.1948,-0.5038959,18.05014,0.7440376,-6.336,0.3379801,66.31487,11,0,0,0,0,9.5,0.04003867,-1.313063,0.7440376,851.4893,3,1,1
24.76431,0.016666,-5.522231,105.1964,-0.5038626,17.91303,0.7356295,-6.264,0.3379801,66.31487,11,0,0,0,0,9.5,0.03988015,-1.322101,0.7356295,847.4115,3,1,1
24.78097,0.016666,-5.389261,105.198,-0.5038399,17.77561,0.7270225,-6.228,0.3379801,68.01048,11,0,0,0,0,9.5,0.03949528,-1.330372,0.7270225,843.1631,3,1,1
24.79763,0.016666,-5.257324,105.1995,-0.5038288,17.63579,0.7182558,-6.228,0.3379801,68.01048,11,0,0,0,0,9.5,0.03890115,-1.338035,0.7182558,838.7435,3,1,1
24.81429,0.016666,-5.061371,105.2017,-0.5038348,17.42599,0.7048878,-6.264,0.3379801,68.01048,11,0,0,0,0,9.5,0.03767851,-1.348395,0.7048878,832.011,3,1,1
24.83095,0.016666,-4.932037,105.2031,-0.5038537,17.28624,0.6958814,-6.372,0.3379801,68.01048,11,0,0,0,0,9.5,0.03669645,-1.354407,0.6958814,827.7787,3,1,1
24.84761,0.016666,-4.867761,105.2038,-0.5038675,17.21639,0.6913622,-6.444,0.3379801,68.01048,11,0,0,0,0,9.5,0.03617119,-1.357113,0.6913622,825.7802,3,1,1
24.86427,0.016666,-4.67649,105.2059,-0.5039253,17.00692,0.6777834,-6.66,0.3379801,68.01048,11,0,0,0,0,9.5,0.034528,-1.363948,0.6777834,820.2505,3,1,1
24.88093,0.016666,-4.550289,105.2072,-0.5039774,16.86199,0.668746,-6.84,0.2705907,72.98426,11,0,0,0,0,9.5,0.0334348,-1.367716,0.668746,815.971,3,1,1
24.89759,0.016666,-4.425188,105.2085,-0.5040421,16.71345,0.6597496,-7.02,0.2705907,72.98426,11,0,0,0,0,9.5,0.03239961,-1.371684,0.6597496,811.7427,3,1,1
